session_id,match_index,agent_label,bayesian_on,cambio_caller,cambio_caller_turn,cambio_ai_score,cambio_player_score,cambio_caller_was_ahead,cambio_ai_believed_score,guard_believed_own_mean,guard_believed_opp_mean,guard_p_ahead
20260806_124308,1,ICMCTS,0,AI,7,4,14,1,8.889,,,
20260806_124308,2,ICMCTS,0,AI,1,5,12,1,8.889,,,
20260806_124308,3,ICMCTS,0,Player,17,7,15,0,,,,
20260806_124308,4,ICMCTS,0,Player,2,20,11,1,,,,
20260806_124308,5,ICMCTS,0,Player,7,4,13,0,,,,
20260806_124308,6,ICMCTS,0,AI,2,8,20,1,9.889,,,
20260806_124308,7,ICMCTS,0,AI,2,7,14,1,8.889,,,
20260806_124308,8,ICMCTS,0,AI,6,1,16,1,5.889,,,
20260806_124308,9,ICMCTS,0,AI,3,5,14,1,7.889,,,
20260806_124308,10,ICMCTS,0,AI,7,5,16,1,5,,,
20260806_124308,11,ICMCTS,0,AI,2,5,11,1,7.889,,,
