session_id,match_index,agent_label,bayesian_on,completed,winner,ai_score,player_score,ai_turns,ai_swaps,ai_discards,ai_swap_value_delta_avg,ai_unknown_swaps,ai_hidden_own_avg,ai_match_attempts,ai_match_success,ai_match_fail,ai_matches_on_own,ai_matches_on_opponent,ai_penalties,ai_power_cards_drawn,ai_powers_played,ai_power_look_own,ai_power_look_opp,ai_power_blind_swap,ai_power_look_swap,ai_decision_ms_avg
20260810_165540,1,bayesian,1,1,Player,19,10,8,5,3,-2.6,1,3.154,8,2,6,2,0,4,2,1,0,0,1,0,69.842
20260810_165540,2,bayesian,1,1,AI,12,14,2,1,0,-10,1,1.667,0,0,0,0,0,0,0,0,0,0,0,0,72
20260810_165540,3,bayesian,1,1,Player,14,6,5,3,2,-5.667,3,1.313,1,0,1,0,0,1,2,2,0,1,0,1,71.077
20260810_165540,4,bayesian,1,1,Player,35,14,6,4,2,0.25,2,3.2,5,1,4,1,0,4,4,1,0,0,1,0,73.467
20260810_165540,5,bayesian,1,1,Player,18,13,2,1,0,-3,0,2.333,0,0,0,0,0,0,1,0,0,0,0,0,75.333
20260810_165540,6,bayesian,1,1,Player,30,13,3,3,0,-1.667,0,2.5,2,0,2,0,0,2,2,0,0,0,0,0,75.167
20260810_165540,7,bayesian,1,1,AI,12,19,2,1,0,-10,0,2,1,1,0,1,0,0,0,0,0,0,0,0,77.5
20260810_165540,8,bayesian,1,1,AI,23,32,2,1,0,-5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,75
20260810_165540,9,bayesian,1,1,Player,33,14,6,3,3,1.333,1,3.286,5,0,5,0,0,4,3,2,1,1,0,0,74.357
20260810_165540,10,bayesian,1,1,AI,4,22,6,2,3,-3,2,1.9,2,2,0,1,1,0,3,3,1,1,1,0,73.765
20260810_165540,11,bayesian,1,1,AI,12,16,3,1,1,-9,0,2,1,1,0,1,0,0,1,1,0,1,0,0,74.833
