session_id,match_index,agent_label,bayesian_on,completed,winner,ai_score,player_score,ai_turns,ai_swaps,ai_discards,ai_swap_value_delta_avg,ai_unknown_swaps,ai_hidden_own_avg,ai_match_attempts,ai_match_success,ai_match_fail,ai_matches_on_own,ai_matches_on_opponent,ai_penalties,ai_power_cards_drawn,ai_powers_played,ai_power_look_own,ai_power_look_opp,ai_power_blind_swap,ai_power_look_swap,ai_decision_ms_avg
20260811_003049,1,bayesian,1,1,Player,16,11,2,0,1,,0,2.333,1,1,0,1,0,0,1,1,0,0,1,0,103.333
20260811_003049,2,bayesian,1,1,AI,16,21,2,1,0,2,1,1.667,0,0,0,0,0,0,0,0,0,0,0,0,100.667
20260811_003049,3,bayesian,1,1,Player,19,11,2,1,0,-8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,102.333
20260811_003049,4,bayesian,1,1,Player,18,12,4,1,2,-9,1,2.091,0,0,0,0,0,0,2,2,0,0,2,0,102.273
20260811_003049,5,bayesian,1,1,AI,9,17,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100
20260811_003049,6,bayesian,1,1,Player,25,13,5,4,1,-2,2,3.222,6,2,4,1,1,4,2,1,0,1,0,0,95.833
20260811_003049,7,bayesian,1,1,AI,8,11,5,3,1,-3,3,1.583,3,2,1,2,0,1,1,1,0,1,0,0,96.3
20260811_003049,8,bayesian,1,1,Player,11,4,9,6,3,-1.667,2,1.517,7,4,3,4,0,3,4,3,1,0,2,0,96.565
20260811_003049,9,bayesian,1,1,Draw,16,16,4,1,2,-3,0,2.727,1,1,0,1,0,0,2,2,1,1,0,0,100.778
20260811_003049,10,bayesian,1,1,AI,5,8,8,5,3,-2.8,3,1.423,5,3,2,2,1,2,2,2,1,0,0,1,91.9
20260811_003049,11,bayesian,1,1,AI,1,13,5,2,2,-6,2,1.571,2,2,0,2,0,0,2,2,1,0,1,0,107.75
