session_id,match_index,agent_label,bayesian_on,completed,winner,ai_score,player_score,ai_turns,ai_swaps,ai_discards,ai_swap_value_delta_avg,ai_unknown_swaps,ai_hidden_own_avg,ai_match_attempts,ai_match_success,ai_match_fail,ai_matches_on_own,ai_matches_on_opponent,ai_penalties,ai_power_cards_drawn,ai_powers_played,ai_power_look_own,ai_power_look_opp,ai_power_blind_swap,ai_power_look_swap,ai_decision_ms_avg
20260812_234249,1,bayesian,1,1,AI,17,36,4,2,1,-5.5,0,2.909,2,1,1,1,0,1,1,1,0,1,0,0,89.25
20260812_234249,2,bayesian,1,1,AI,8,35,2,0,1,,0,1.8,1,1,0,0,1,0,0,0,0,0,0,0,84
20260812_234249,3,bayesian,1,1,AI,5,36,2,0,1,,0,2,0,0,0,0,0,0,1,1,0,0,1,0,84.8
20260812_234249,4,bayesian,1,1,AI,7,33,2,0,1,,0,2.143,1,1,0,0,1,0,1,1,0,0,1,0,85
20260812_234249,5,bayesian,1,1,AI,5,23,5,1,3,-2,1,3,3,2,1,2,0,1,3,1,0,0,1,0,86.917
20260812_234249,6,bayesian,1,1,AI,13,20,3,0,2,,0,2.75,3,2,1,2,0,1,1,0,0,0,0,0,86.333
20260812_234249,7,bayesian,1,1,Player,27,7,5,0,4,,0,1.9,1,0,1,0,0,1,5,4,2,1,0,1,85.067
20260812_234249,8,bayesian,1,1,AI,9,22,9,6,2,-1.333,4,2.96,5,3,2,1,2,2,2,1,0,1,0,0,87.952
20260813_002547,1,bayesian,1,1,AI,11,25,3,2,0,-7.5,0,1.167,1,1,0,1,0,0,0,0,0,0,0,0,84
20260813_002547,2,bayesian,1,1,AI,1,7,4,2,1,-2.5,2,1.286,1,1,0,1,0,0,0,0,0,0,0,0,86.429
20260813_002547,3,bayesian,1,1,AI,17,27,1,0,0,,0,1.5,1,1,0,1,0,0,0,0,0,0,0,0,77
20260813_002547,4,bayesian,1,1,AI,0,19,2,0,1,,0,2.286,1,1,0,0,1,0,1,1,0,0,1,0,82.857
20260813_002547,5,bayesian,1,1,AI,10,15,2,1,0,-5,0,1.833,2,2,0,1,1,0,0,0,0,0,0,0,80.8
20260813_002547,6,bayesian,1,1,AI,13,20,1,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,88
20260813_002547,7,bayesian,1,1,AI,4,26,2,0,1,,0,1.333,1,1,0,1,0,0,1,1,0,0,1,0,84.5
20260813_002547,8,bayesian,1,0,None,24,34,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,
20260813_002547,9,bayesian,1,1,AI,7,23,4,2,1,-3,1,2.182,1,1,0,0,1,0,2,1,0,0,1,0,84.636
20260813_002547,10,bayesian,1,1,Player,14,9,4,3,1,-5.667,2,1,0,0,0,0,0,0,1,1,0,1,0,0,79.091
20260813_002547,11,bayesian,1,1,AI,11,23,3,2,0,-9,2,1.333,1,1,0,1,0,0,0,0,0,0,0,0,81.5
